"fecha","hora","contexto","componente","nombre","user id","descripcion","module id"
"26/07/2017","10:46","Curso: FC Grupo E","Registros","Informe de registros visto","68626","viewed the log report for the course","NULL"
"26/07/2017","10:45","Curso: FC Grupo E","Sistema","Actividad reciente vista","68626","viewed the recent activity report in the course","NULL"
"26/07/2017","10:44","Curso: FC Grupo E","Sistema","Actividad reciente vista","68626","viewed the recent activity report in the course","NULL"
"26/07/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"26/07/2017","10:44","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","68626","viewed the 'wiki' activity with course","2669837"
"26/07/2017","10:42","Curso: FC Grupo E","Actividad del curso","Informe de actividad visto","68626","viewed the outline activity report for the course","NULL"
"26/07/2017","10:42","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"22/07/2017","10:58","Curso: FC Grupo E","Sistema","Curso visto","391864","viewed the section number '3' of the course","NULL"
"22/07/2017","10:58","Curso: FC Grupo E","Sistema","Curso visto","391864","viewed the section number '-1' of the course","NULL"
"01/07/2017","10:58","Curso: FC Grupo E","Sistema","Curso visto","398543","viewed the section number '-1' of the course","NULL"
"28/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","369811","viewed the section number '5' of the course","NULL"
"28/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","369811","viewed the section number '4' of the course","NULL"
"28/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","369811","viewed the section number '3' of the course","NULL"
"28/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","369811","viewed the section number '2' of the course","NULL"
"28/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","369811","viewed the section number '1' of the course","NULL"
"28/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","369811","viewed the section number '-1' of the course","NULL"
"27/06/2017","10:34","Curso: FC Grupo E","Sistema","Curso visto","347325","viewed the section number '-1' of the course","NULL"
"27/06/2017","10:34","Curso: FC Grupo E","Sistema","Curso visto","347325","viewed the section number '3' of the course","NULL"
"27/06/2017","10:34","Curso: FC Grupo E","Sistema","Curso visto","347325","viewed the section number '5' of the course","NULL"
"27/06/2017","10:33","Curso: FC Grupo E","Sistema","Curso visto","347325","viewed the section number '3' of the course","NULL"
"27/06/2017","10:33","Curso: FC Grupo E","Sistema","Curso visto","347325","viewed the section number '5' of the course","NULL"
"27/06/2017","10:33","Curso: FC Grupo E","Sistema","Curso visto","347325","viewed the section number '3' of the course","NULL"
"27/06/2017","10:33","Curso: FC Grupo E","Sistema","Curso visto","347325","viewed the section number '-1' of the course","NULL"
"27/06/2017","10:17","Curso: FC Grupo E","Sistema","Curso visto","67834","viewed the section number '-1' of the course","NULL"
"27/06/2017","10:16","Curso: FC Grupo E","Sistema","Curso visto","67834","viewed the section number '-1' of the course","NULL"
"23/06/2017","10:55","Curso: FC Grupo E","Sistema","Curso visto","366034","viewed the section number '-1' of the course","NULL"
"23/06/2017","10:49","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '-1' of the course","NULL"
"23/06/2017","10:49","Curso: FC Grupo E","Usuario","Informe de notas de usuario visto","334126","viewed the user report in the gradebook.","NULL"
"23/06/2017","10:49","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '-1' of the course","NULL"
"23/06/2017","10:49","Archivo: Notas de los que se presentaron al exÃ¡men final","Recurso","MÃ³dulo de curso visto","186138","viewed the 'resource' activity with course","2799886"
"23/06/2017","10:49","Curso: FC Grupo E","Sistema","Curso visto","186138","viewed the section number '-1' of the course","NULL"
"23/06/2017","10:42","Curso: FC Grupo E","Sistema","Curso visto","366034","viewed the section number '-1' of the course","NULL"
"23/06/2017","10:41","Curso: FC Grupo E","Sistema","Curso visto","366034","viewed the section number '-1' of the course","NULL"
"23/06/2017","10:41","Curso: FC Grupo E","Usuario","Informe de notas de usuario visto","366034","viewed the user report in the gradebook.","NULL"
"23/06/2017","10:41","Curso: FC Grupo E","Sistema","Curso visto","366034","viewed the section number '-1' of the course","NULL"
"22/06/2017","10:48","Curso: FC Grupo E","Sistema","Curso visto","349618","viewed the section number '-1' of the course","NULL"
"22/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '-1' of the course","NULL"
"22/06/2017","10:20","Curso: FC Grupo E","Usuario","Informe de notas de usuario visto","397758","viewed the user report in the gradebook.","NULL"
"22/06/2017","10:20","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '-1' of the course","NULL"
"22/06/2017","10:01","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '-1' of the course","NULL"
"21/06/2017","10:21","Curso: FC Grupo E","Sistema","Curso visto","324478","viewed the section number '-1' of the course","NULL"
"20/06/2017","10:24","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '3' of the course","NULL"
"20/06/2017","10:24","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '2' of the course","NULL"
"20/06/2017","10:24","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '-1' of the course","NULL"
"18/06/2017","11:00","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","394501","viewed the page with id '5444' for the wiki with course","2669837"
"18/06/2017","11:00","Wiki: Apuntes de clase","Wiki","Historia de la wiki vista","395173","viewed the history for the page with id '5050' for the wiki with course","2669837"
"18/06/2017","11:00","Wiki: Apuntes de clase","Wiki","Mapa de la pÃ¡gina wiki visto","395173","viewed the wiki map for the page with id '5050' for the wiki with course","2669837"
"18/06/2017","11:00","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","395173","viewed the page with id '5050' for the wiki with course","2669837"
"18/06/2017","11:00","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","395173","viewed the page with id '5049' for the wiki with course","2669837"
"18/06/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","395173","viewed the page with id '5048' for the wiki with course","2669837"
"18/06/2017","10:59","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","395173","viewed the 'wiki' activity with course","2669837"
"18/06/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '5' of the course","NULL"
"18/06/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '3' of the course","NULL"
"18/06/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '6103' for the wiki with course","2669837"
"18/06/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '6104' for the wiki with course","2669837"
"18/06/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '6105' for the wiki with course","2669837"
"18/06/2017","10:57","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '6039' for the wiki with course","2669837"
"18/06/2017","10:57","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '6063' for the wiki with course","2669837"
"18/06/2017","10:57","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","395173","viewed the 'folder' activity with course","2757844"
"18/06/2017","10:57","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '6038' for the wiki with course","2669837"
"18/06/2017","10:57","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '6026' for the wiki with course","2669837"
"18/06/2017","10:57","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '5970' for the wiki with course","2669837"
"18/06/2017","10:57","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '5969' for the wiki with course","2669837"
"18/06/2017","10:57","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '3' of the course","NULL"
"18/06/2017","10:57","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '-1' of the course","NULL"
"18/06/2017","10:56","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","399970","viewed the page with id '5738' for the wiki with course","2669837"
"18/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '6064' for the wiki with course","2669837"
"18/06/2017","10:45","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","362698","viewed the 'wiki' activity with course","2669837"
"18/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '5969' for the wiki with course","2669837"
"18/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '6063' for the wiki with course","2669837"
"18/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '5969' for the wiki with course","2669837"
"18/06/2017","10:44","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '6039' for the wiki with course","2669837"
"18/06/2017","10:44","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '5969' for the wiki with course","2669837"
"18/06/2017","10:44","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","362698","viewed the 'wiki' activity with course","2669837"
"18/06/2017","10:21","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","394501","viewed the page with id '5443' for the wiki with course","2669837"
"18/06/2017","10:21","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","394501","viewed the page with id '5448' for the wiki with course","2669837"
"18/06/2017","10:21","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","394501","viewed the page with id '5511' for the wiki with course","2669837"
"18/06/2017","10:21","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","394501","viewed the 'wiki' activity with course","2669837"
"18/06/2017","10:17","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '6038' for the wiki with course","2669837"
"18/06/2017","10:17","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '5969' for the wiki with course","2669837"
"18/06/2017","10:17","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","362698","viewed the 'wiki' activity with course","2669837"
"18/06/2017","10:05","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '6026' for the wiki with course","2669837"
"18/06/2017","10:05","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '5969' for the wiki with course","2669837"
"18/06/2017","10:05","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","362698","viewed the page with id '5970' for the wiki with course","2669837"
"18/06/2017","10:04","Curso: FC Grupo E","Sistema","Curso visto","403391","viewed the section number '-1' of the course","NULL"
"18/06/2017","10:04","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403391","viewed the page with id '6063' for the wiki with course","2669837"
"18/06/2017","10:04","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403391","viewed the page with id '6039' for the wiki with course","2669837"
"18/06/2017","10:04","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403391","viewed the page with id '6038' for the wiki with course","2669837"
"18/06/2017","10:03","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403391","viewed the page with id '6026' for the wiki with course","2669837"
"18/06/2017","10:03","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403391","viewed the page with id '5970' for the wiki with course","2669837"
"18/06/2017","10:03","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403391","viewed the page with id '5969' for the wiki with course","2669837"
"18/06/2017","10:03","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","403391","viewed the 'wiki' activity with course","2669837"
"18/06/2017","10:03","Curso: FC Grupo E","Sistema","Curso visto","403391","viewed the section number '5' of the course","NULL"
"18/06/2017","10:03","Curso: FC Grupo E","Sistema","Curso visto","403391","viewed the section number '4' of the course","NULL"
"18/06/2017","10:02","Archivo: Tema 1","Recurso","MÃ³dulo de curso visto","324451","viewed the 'resource' activity with course","2507313"
"18/06/2017","10:02","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '1' of the course","NULL"
"18/06/2017","10:02","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '-1' of the course","NULL"
"18/06/2017","10:01","Archivo: Tema 10","Recurso","MÃ³dulo de curso visto","403391","viewed the 'resource' activity with course","2797668"
"18/06/2017","10:01","Curso: FC Grupo E","Sistema","Curso visto","403391","viewed the section number '1' of the course","NULL"
"18/06/2017","10:01","Curso: FC Grupo E","Sistema","Curso visto","403391","viewed the section number '-1' of the course","NULL"
"17/06/2017","10:32","Archivo: Tema 1","Recurso","MÃ³dulo de curso visto","324451","viewed the 'resource' activity with course","2507313"
"17/06/2017","10:32","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '1' of the course","NULL"
"17/06/2017","10:32","Archivo: Tema 1","Recurso","MÃ³dulo de curso visto","324451","viewed the 'resource' activity with course","2507313"
"17/06/2017","10:32","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '1' of the course","NULL"
"17/06/2017","10:32","Archivo: Tema 10","Recurso","MÃ³dulo de curso visto","324451","viewed the 'resource' activity with course","2797668"
"17/06/2017","10:32","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '1' of the course","NULL"
"17/06/2017","10:31","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '-1' of the course","NULL"
"16/06/2017","10:31","Archivo: Tema 9","Recurso","MÃ³dulo de curso visto","362698","viewed the 'resource' activity with course","2765032"
"16/06/2017","10:31","Curso: FC Grupo E","Sistema","Curso visto","362698","viewed the section number '1' of the course","NULL"
"16/06/2017","10:31","Curso: FC Grupo E","Sistema","Curso visto","362698","viewed the section number '5' of the course","NULL"
"16/06/2017","10:31","Curso: FC Grupo E","Sistema","Curso visto","362698","viewed the section number '-1' of the course","NULL"
"13/06/2017","11:00","Foro: Novedades","Foro","Tema visto","340680","has viewed the discussion with id '514675' in the forum with course","2440070"
"13/06/2017","11:00","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '-1' of the course","NULL"
"13/06/2017","10:16","Archivo: Tema 1","Recurso","MÃ³dulo de curso visto","391864","viewed the 'resource' activity with course","2507313"
"13/06/2017","10:16","Curso: FC Grupo E","Sistema","Curso visto","391864","viewed the section number '1' of the course","NULL"
"13/06/2017","10:12","Archivo: Tema 1","Recurso","MÃ³dulo de curso visto","391864","viewed the 'resource' activity with course","2507313"
"13/06/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","391864","viewed the section number '1' of the course","NULL"
"13/06/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","391864","viewed the section number '-1' of the course","NULL"
"12/06/2017","10:39","Archivo: Tema 4","Recurso","MÃ³dulo de curso visto","397324","viewed the 'resource' activity with course","2575877"
"12/06/2017","10:39","Curso: FC Grupo E","Sistema","Curso visto","397324","viewed the section number '1' of the course","NULL"
"12/06/2017","10:37","Archivo: Tema 7","Recurso","MÃ³dulo de curso visto","397324","viewed the 'resource' activity with course","2596393"
"12/06/2017","10:37","Curso: FC Grupo E","Sistema","Curso visto","397324","viewed the section number '1' of the course","NULL"
"12/06/2017","10:34","Archivo: Tema 6","Recurso","MÃ³dulo de curso visto","397324","viewed the 'resource' activity with course","2552350"
"12/06/2017","10:34","Curso: FC Grupo E","Sistema","Curso visto","397324","viewed the section number '1' of the course","NULL"
"12/06/2017","10:33","Archivo: Tema 5","Recurso","MÃ³dulo de curso visto","397324","viewed the 'resource' activity with course","2552349"
"12/06/2017","10:33","Curso: FC Grupo E","Sistema","Curso visto","397324","viewed the section number '1' of the course","NULL"
"12/06/2017","10:33","Curso: FC Grupo E","Sistema","Curso visto","397324","viewed the section number '-1' of the course","NULL"
"12/06/2017","10:19","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '-1' of the course","NULL"
"12/06/2017","10:19","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '1' of the course","NULL"
"12/06/2017","10:18","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '-1' of the course","NULL"
"10/06/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5947' for the wiki with course","2669837"
"10/06/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5289' for the wiki with course","2669837"
"10/06/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5738' for the wiki with course","2669837"
"10/06/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5739' for the wiki with course","2669837"
"10/06/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5739' for the wiki with course","2669837"
"10/06/2017","10:28","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5511' for the wiki with course","2669837"
"10/06/2017","10:28","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '6038' for the wiki with course","2669837"
"10/06/2017","10:28","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5969' for the wiki with course","2669837"
"10/06/2017","10:28","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","335583","viewed the page with id '5969' for the wiki with course","2669837"
"10/06/2017","10:28","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","335583","viewed the 'wiki' activity with course","2669837"
"10/06/2017","10:28","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '5' of the course","NULL"
"10/06/2017","10:28","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '3' of the course","NULL"
"10/06/2017","10:18","PÃ¡gina: Temario 2Âº Cuatrimestre","PÃ¡gina","MÃ³dulo de curso visto","335583","viewed the 'page' activity with course","2670428"
"10/06/2017","10:17","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the course","NULL"
"10/06/2017","10:17","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '3' of the course","NULL"
"10/06/2017","10:17","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '2' of the course","NULL"
"10/06/2017","10:17","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '2' of the course","NULL"
"10/06/2017","10:17","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '1' of the course","NULL"
"10/06/2017","10:17","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '-1' of the course","NULL"
"07/06/2017","10:49","Curso: FC Grupo E","Sistema","Curso visto","263313","viewed the section number '-1' of the course","NULL"
"07/06/2017","10:49","Curso: FC Grupo E","Sistema","Curso visto","263313","viewed the section number '-1' of the course","NULL"
"07/06/2017","10:49","Curso: FC Grupo E","Sistema","Curso visto","263313","viewed the section number '-1' of the course","NULL"
"07/06/2017","10:49","Curso: FC Grupo E","Sistema","Curso visto","263313","viewed the section number '-1' of the course","NULL"
"07/06/2017","10:29","Foro: Novedades","Foro","Tema visto","335583","has viewed the discussion with id '511818' in the forum with course","2440070"
"07/06/2017","10:26","Archivo: Problemas DiseÃ±o del Procesador","Recurso","MÃ³dulo de curso visto","335583","viewed the 'resource' activity with course","2723929"
"07/06/2017","10:26","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '2' of the course","NULL"
"07/06/2017","10:26","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '4' of the course","NULL"
"07/06/2017","10:26","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '-1' of the course","NULL"
"06/06/2017","10:48","Archivo: Tema 7","Recurso","MÃ³dulo de curso visto","385946","viewed the 'resource' activity with course","2596393"
"06/06/2017","10:47","Archivo: Tema 6","Recurso","MÃ³dulo de curso visto","385946","viewed the 'resource' activity with course","2552350"
"06/06/2017","10:47","Curso: FC Grupo E","Sistema","Curso visto","385946","viewed the section number '1' of the course","NULL"
"06/06/2017","10:47","Curso: FC Grupo E","Sistema","Curso visto","385946","viewed the section number '-1' of the course","NULL"
"05/06/2017","10:29","Curso: FC Grupo E","Sistema","Curso visto","67834","viewed the section number '-1' of the course","NULL"
"05/06/2017","10:07","Foro: Novedades","Foro","Tema visto","68626","has viewed the discussion with id '506604' in the forum with course","2440070"
"05/06/2017","10:06","Foro: Novedades","Foro","Mensaje creado","68626","has created the post with id '884735' in the discussion with id '506604' in the forum with course","2440070"
"05/06/2017","10:06","Foro: Novedades","Foro","AlgÃºn contenido ha sido publicado.","68626","has posted content in the forum post with id '884735' in the discussion '506604' located in the forum with course","2440070"
"05/06/2017","10:01","Foro: Novedades","Foro","Tema visto","68626","has viewed the discussion with id '506604' in the forum with course","2440070"
"05/06/2017","10:01","Foro: Novedades","Foro","MÃ³dulo de curso visto","68626","viewed the 'forum' activity with course","2440070"
"05/06/2017","10:01","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"01/06/2017","11:00","Foro: Novedades","Foro","Tema visto","68626","has viewed the discussion with id '511818' in the forum with course","2440070"
"01/06/2017","11:00","Foro: Novedades","Foro","Mensaje actualizado","68626","has updated the post with id '883579' in the discussion with id '511818' in the forum with course","2440070"
"01/06/2017","11:00","Foro: Novedades","Foro","AlgÃºn contenido ha sido publicado.","68626","has posted content in the forum post with id '883579' in the discussion '511818' located in the forum with course","2440070"
"01/06/2017","10:59","Foro: Novedades","Foro","Tema visto","68626","has viewed the discussion with id '511818' in the forum with course","2440070"
"01/06/2017","10:59","Foro: Novedades","Foro","MÃ³dulo de curso visto","68626","viewed the 'forum' activity with course","2440070"
"01/06/2017","10:59","Foro: Novedades","Foro","Tema creado","68626","has created the discussion with id '511818' in the forum with course","2440070"
"01/06/2017","10:59","Foro: Novedades","Foro","AlgÃºn contenido ha sido publicado.","68626","has posted content in the forum post with id '883579' in the discussion '511818' located in the forum with course","2440070"
"01/06/2017","10:53","Foro: Novedades","Foro","MÃ³dulo de curso visto","68626","viewed the 'forum' activity with course","2440070"
"01/06/2017","10:53","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the course","NULL"
"01/06/2017","10:53","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '4' of the course","NULL"
"01/06/2017","10:53","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"01/06/2017","10:48","Wiki: Apuntes de clase","Wiki","Historia de la wiki vista","68626","viewed the history for the page with id '5048' for the wiki with course","2669837"
"01/06/2017","10:48","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","68626","viewed the 'wiki' activity with course","2669837"
"01/06/2017","10:48","Curso: FC Grupo E","Actividad del curso","Outline report viewed","68626","viewed the outline report for the user with id '340680' for the course","NULL"
"01/06/2017","10:48","Curso: FC Grupo E","Sistema","Perfil de usuario visto","68626","viewed the profile for the user with id '340680' in the course","NULL"
"01/06/2017","10:48","Curso: FC Grupo E","Sistema","Lista de usuarios vista","68626","viewed the list of users in the course","NULL"
"01/06/2017","10:48","Curso: FC Grupo E","Sistema","Lista de usuarios vista","68626","viewed the list of users in the course","NULL"
"01/06/2017","10:48","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","Historia de la wiki vista","68626","viewed the history for the page with id '6038' for the wiki with course","2669837"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '6038' for the wiki with course","2669837"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '6039' for the wiki with course","2669837"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '6063' for the wiki with course","2669837"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '5969' for the wiki with course","2669837"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '6064' for the wiki with course","2669837"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '6103' for the wiki with course","2669837"
"01/06/2017","10:45","Wiki: Apuntes de clase","Wiki","Historia de la wiki vista","68626","viewed the history for the page with id '6104' for the wiki with course","2669837"
"01/06/2017","10:44","Wiki: Apuntes de clase","Wiki","Historia de la wiki vista","68626","viewed the history for the page with id '6104' for the wiki with course","2669837"
"01/06/2017","10:44","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '6104' for the wiki with course","2669837"
"01/06/2017","10:44","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '6105' for the wiki with course","2669837"
"01/06/2017","10:44","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","68626","viewed the 'wiki' activity with course","2669837"
"01/06/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '5' of the course","NULL"
"01/06/2017","10:38","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"01/06/2017","10:23","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '2' of the course","NULL"
"01/06/2017","10:23","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '1' of the course","NULL"
"01/06/2017","10:23","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '4' of the course","NULL"
"01/06/2017","10:23","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '-1' of the course","NULL"
"01/06/2017","10:23","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","35646","viewed the page with id '5520' for the wiki with course","2669837"
"01/06/2017","10:22","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '-1' of the course","NULL"
"31/05/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","363351","viewed the page with id '6038' for the wiki with course","2669837"
"31/05/2017","10:59","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","404791","viewed the 'wiki' activity with course","2669837"
"31/05/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","363351","viewed the page with id '6039' for the wiki with course","2669837"
"31/05/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","404791","viewed the section number '5' of the course","NULL"
"31/05/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","363351","viewed the page with id '6063' for the wiki with course","2669837"
"31/05/2017","10:59","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","363351","viewed the page with id '5969' for the wiki with course","2669837"
"31/05/2017","10:59","Curso: FC Grupo E","Usuario","Informe de notas de usuario visto","404791","viewed the user report in the gradebook.","NULL"
"31/05/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","404791","viewed the section number '5' of the course","NULL"
"31/05/2017","10:59","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","363351","viewed the 'wiki' activity with course","2669837"
"31/05/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","363351","viewed the section number '5' of the course","NULL"
"31/05/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","363351","viewed the section number '4' of the course","NULL"
"31/05/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","363351","viewed the section number '3' of the course","NULL"
"31/05/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","404791","viewed the section number '-1' of the course","NULL"
